TrialNumber,disparity_test,TestDisk_radius,TestPos_LorR,ran,order,key
195,0.3,3.0,right,1.0,194.0,left
196,0,1.7069999999999999,right,1.0,195.0,right
197,0,3.0,right,1.0,196.0,left
198,0.3,2.4749999999999996,right,1.0,197.0,left
199,-0.3,4.0200000000000005,left,1.0,198.0,left
200,0,1.7069999999999999,left,1.0,199.0,right
201,0,3.0,left,1.0,200.0,right
202,0.3,2.181,right,1.0,201.0,left
203,0.3,2.4749999999999996,left,1.0,202.0,right
204,-0.3,3.507,right,1.0,203.0,right
205,-0.3,3.0,right,1.0,204.0,left
206,0.3,2.181,left,1.0,205.0,right
207,-0.3,4.59,left,1.0,206.0,left
208,0.3,3.507,right,1.0,207.0,right
209,0.3,1.7069999999999999,right,1.0,208.0,left
210,0.3,4.59,right,1.0,209.0,right
