TrialNumber,disparity_test,TestDisk_radius,TestPos_LorR,ran,order,key
264,0.3,1.7069999999999999,left,1,263,right
265,-0.3,2.181,left,1,264,right
266,-0.3,2.4749999999999996,left,1,265,right
267,0.3,4.59,right,1,266,right
268,0.3,4.0200000000000005,left,1,267,left
269,0.3,1.7069999999999999,right,1,268,right
270,0,4.0200000000000005,left,1,269,left
271,0.3,3,left,1,270,right
272,0,2.181,right,1,271,left
273,0.3,2.181,left,1,272,right
274,0,3,right,1,273,left
275,-0.3,3,right,1,274,right
276,0.3,2.4749999999999996,right,1,275,left
277,0,1.7069999999999999,left,1,276,right
278,0,4.0200000000000005,right,1,277,right
279,-0.3,4.0200000000000005,right,1,278,right
280,0.3,3.507,left,1,279,right
281,0.3,4.0200000000000005,right,1,280,right
282,-0.3,2.4749999999999996,right,1,281,left
283,0.3,4.59,left,1,282,left
284,-0.3,3,left,1,283,left
285,0.3,3.507,right,1,284,right
286,0.3,2.181,right,1,285,left
287,-0.3,1.7069999999999999,left,1,286,right
288,-0.3,3.507,left,1,287,left
289,0,1.7069999999999999,right,1,288,left
290,-0.3,2.181,right,1,289,left
291,0,3.507,right,1,290,right
292,0,2.181,left,1,291,right
293,0,2.4749999999999996,left,1,292,right
294,0.3,2.4749999999999996,left,1,293,right
295,0,2.4749999999999996,left,1,294,right
296,0.3,4.0200000000000005,right,1,295,right
297,-0.3,2.181,right,1,296,left
298,-0.3,3.507,right,1,297,right
299,0.3,1.7069999999999999,left,1,298,right
300,0,3,right,1,299,left
301,-0.3,3.507,left,1,300,left
302,-0.3,4.0200000000000005,right,1,301,right
303,0.3,4.59,right,1,302,right
304,-0.3,3,left,1,303,right
305,0.3,2.4749999999999996,right,1,304,left
306,0.3,2.181,right,1,305,left
307,0.3,3.507,left,1,306,right
308,0,4.59,right,1,307,right
309,0,2.181,right,1,308,left
310,-0.3,2.4749999999999996,right,1,309,right
311,0.3,3,left,1,310,right
312,0.3,2.181,left,1,311,right
313,0,2.4749999999999996,right,1,312,left
314,0,4.0200000000000005,left,1,313,left
315,-0.3,4.59,right,1,314,right
316,-0.3,2.4749999999999996,left,1,315,right
317,0.3,3.507,right,1,316,right
318,0,1.7069999999999999,right,1,317,left
319,-0.3,4.0200000000000005,left,1,318,left
320,0.3,3,right,1,319,right
321,-0.3,1.7069999999999999,left,1,320,right
322,-0.3,2.181,left,1,321,right
323,0,1.7069999999999999,left,1,322,right
324,0.3,1.7069999999999999,right,1,323,left
325,-0.3,4.59,left,1,324,left
326,0,3.507,left,1,325,left
327,0.3,4.59,left,1,326,left
328,0,3.507,right,1,327,left
329,0,4.0200000000000005,right,1,328,right
330,0,3,left,1,329,left
331,-0.3,3,right,1,330,left
332,0,4.59,left,1,331,left
333,0.3,4.0200000000000005,left,1,332,left
334,-0.3,1.7069999999999999,right,1,333,left
335,0,2.181,left,1,334,right
336,0.3,2.4749999999999996,left,1,335,right
337,-0.3,3,left,1,336,right
338,-0.3,1.7069999999999999,right,1,337,left
339,0,4.0200000000000005,left,1,338,left
340,-0.3,2.4749999999999996,right,1,339,left
341,0,1.7069999999999999,right,1,340,left
342,0.3,4.0200000000000005,right,1,341,right
343,-0.3,2.181,right,1,342,left
344,0.3,2.4749999999999996,left,1,343,right
345,0,1.7069999999999999,left,1,344,right
346,0.3,2.4749999999999996,right,1,345,left
347,0,2.181,right,1,346,left
348,-0.3,3.507,right,1,347,right
349,-0.3,2.181,left,1,348,right
350,0.3,3,right,1,349,left
351,0.3,3.507,left,1,350,left
352,-0.3,4.0200000000000005,left,1,351,left
353,0.3,4.59,right,1,352,right
354,0.3,1.7069999999999999,right,1,353,left
355,0,3.507,right,1,354,right
356,0,2.181,left,1,355,right
357,-0.3,4.59,left,1,356,left
358,0.3,2.181,left,1,357,right
359,0,3,left,1,358,left
360,0.3,3.507,right,1,359,right
361,0,2.4749999999999996,left,1,360,right
362,0,3,right,1,361,right
363,0,4.59,left,1,362,left
364,-0.3,1.7069999999999999,left,1,363,right
365,0.3,4.59,left,1,364,left
366,0,2.4749999999999996,right,1,365,left
367,0.3,2.181,right,1,366,left
368,0,4.0200000000000005,right,1,367,right
369,0,4.59,right,1,368,right
370,-0.3,4.59,right,1,369,right
371,-0.3,2.4749999999999996,left,1,370,right
372,0.3,4.0200000000000005,left,1,371,left
373,-0.3,4.0200000000000005,right,1,372,right
374,-0.3,3.507,left,1,373,right
375,0,3.507,left,1,374,left
376,-0.3,3,right,1,375,right
377,0.3,1.7069999999999999,left,1,376,right
378,0.3,3,left,1,377,right
379,0.3,2.181,right,1,378,left
380,-0.3,4.59,left,1,379,left
381,0,2.181,right,1,380,left
382,0.3,2.4749999999999996,left,1,381,left
383,0,3.507,right,1,382,right
384,-0.3,1.7069999999999999,left,1,383,left
385,-0.3,4.0200000000000005,right,1,384,right
386,0.3,4.0200000000000005,right,1,385,right
387,0.3,2.4749999999999996,right,1,386,left
388,0,4.0200000000000005,left,1,387,left
389,0,1.7069999999999999,right,1,388,left
390,0.3,4.59,right,1,389,right
391,-0.3,1.7069999999999999,right,1,390,left
392,0.3,2.181,left,1,391,right
393,0.3,4.59,left,1,392,left
394,-0.3,3,left,1,393,left
395,0,3,right,1,394,right
396,-0.3,4.59,right,1,395,right
397,0,4.59,left,1,396,left
398,-0.3,2.181,left,1,397,right
399,0.3,1.7069999999999999,right,1,398,right
400,-0.3,2.4749999999999996,left,1,399,right
401,0,3.507,left,1,400,left
402,-0.3,4.0200000000000005,left,1,401,left
403,-0.3,2.4749999999999996,right,1,402,right
404,0.3,3.507,right,1,403,right
405,0,1.7069999999999999,left,1,404,right
406,0.3,3,left,1,405,right
407,-0.3,3,right,1,406,right
408,0,2.181,left,1,407,right
409,-0.3,3.507,left,1,408,left
410,0,4.59,right,1,409,right
411,-0.3,2.181,right,1,410,left
412,0,3,left,1,411,right
413,0,4.0200000000000005,right,1,412,right
414,0.3,3,right,1,413,left
415,-0.3,3.507,right,1,414,right
416,0.3,3.507,left,1,415,left
417,0.3,4.0200000000000005,left,1,416,left
418,0,2.4749999999999996,right,1,417,right
419,0,2.4749999999999996,left,1,418,right
420,0.3,1.7069999999999999,left,1,419,right
421,0.3,2.181,left,1,0,right
422,0,4.59,right,1,1,right
423,0,2.181,right,1,2,left
424,-0.3,4.0200000000000005,right,1,3,left
425,0.3,4.0200000000000005,right,1,4,right
426,0.3,4.0200000000000005,left,1,5,left
427,0.3,2.4749999999999996,right,1,6,left
428,0,2.4749999999999996,left,1,7,left
429,-0.3,1.7069999999999999,right,1,8,left
430,0.3,1.7069999999999999,right,1,9,left
431,-0.3,3.507,right,1,10,left
432,-0.3,2.181,left,1,11,right
433,0,1.7069999999999999,right,1,12,left
434,-0.3,1.7069999999999999,left,1,13,right
435,-0.3,4.59,left,1,14,left
436,0.3,3,right,1,15,right
437,-0.3,2.4749999999999996,left,1,16,right
438,-0.3,4.0200000000000005,left,1,17,left
439,0,3,left,1,18,right
440,0.3,1.7069999999999999,left,1,19,left
441,0,3.507,left,1,20,left
442,0.3,2.4749999999999996,left,1,21,right
443,0.3,3.507,left,1,22,left
444,0,2.4749999999999996,right,1,23,right
445,0,4.0200000000000005,right,1,24,right
446,0.3,4.59,left,1,25,left
447,0.3,3.507,right,1,26,left
448,-0.3,4.59,right,1,27,right
449,0,1.7069999999999999,left,1,28,left
450,0.3,4.59,right,1,29,right
451,-0.3,2.181,right,1,30,left
452,-0.3,3,left,1,31,right
453,0.3,2.181,right,1,32,left
454,0,3,right,1,33,left
455,-0.3,2.4749999999999996,right,1,34,left
456,0,4.0200000000000005,left,1,35,left
457,0,3.507,right,1,36,left
458,0,2.181,left,1,37,left
459,0,4.59,left,1,38,left
460,0.3,3,left,1,39,right
461,-0.3,3.507,left,1,40,left
462,-0.3,3,right,1,41,left
463,0,1.7069999999999999,right,1,42,right
464,-0.3,2.4749999999999996,right,1,43,right
465,0,1.7069999999999999,left,1,44,right
466,0.3,3,left,1,45,left
467,0.3,3,right,1,46,right
468,0,4.0200000000000005,left,1,47,left
469,-0.3,2.181,right,1,48,left
470,0.3,2.4749999999999996,right,1,49,left
471,-0.3,3.507,right,1,50,right
472,0.3,2.181,right,1,51,right
473,-0.3,4.59,right,1,52,right
474,-0.3,2.181,left,1,53,right
475,0.3,4.0200000000000005,right,1,54,right
476,-0.3,4.0200000000000005,right,1,55,right
477,0,4.0200000000000005,right,1,56,right
478,-0.3,3,right,1,57,right
479,0.3,3.507,right,1,58,right
480,0,2.4749999999999996,right,1,59,right
481,0,4.59,right,1,60,right
482,-0.3,4.59,left,1,61,left
483,0.3,3.507,left,1,62,left
484,0,2.181,left,1,63,right
485,0,3,left,1,64,right
486,0.3,2.4749999999999996,left,1,65,right
487,-0.3,1.7069999999999999,left,1,66,right
488,-0.3,3.507,left,1,67,left
489,0,3,right,1,68,right
490,0,3.507,left,1,69,left
491,0.3,4.59,left,1,70,left
492,0,2.4749999999999996,left,1,71,right
493,0.3,1.7069999999999999,left,1,72,right
494,0.3,4.59,right,1,73,right
495,0,2.181,right,1,74,right
496,-0.3,1.7069999999999999,right,1,75,right
497,0,3.507,right,1,76,right
498,0.3,4.0200000000000005,left,1,77,left
499,0,4.59,left,1,78,left
500,-0.3,3,left,1,79,left
501,-0.3,4.0200000000000005,left,1,80,left
502,0.3,2.181,left,1,81,right
503,0.3,1.7069999999999999,right,1,82,left
504,-0.3,2.4749999999999996,left,1,83,right
505,0.3,3.507,left,1,84,left
506,-0.3,4.0200000000000005,right,1,85,right
507,0,2.181,left,1,86,right
508,0,1.7069999999999999,right,1,87,left
509,0,3,right,1,88,left
510,0,4.0200000000000005,right,1,89,right
511,0.3,1.7069999999999999,left,1,90,right
512,0.3,4.59,left,1,91,left
513,0.3,2.4749999999999996,right,1,92,left
514,0.3,3,left,1,93,right
515,-0.3,1.7069999999999999,right,1,94,left
516,0,4.59,right,1,95,right
517,-0.3,3,right,1,96,left
518,0.3,4.59,right,1,97,right
519,0.3,4.0200000000000005,left,1,98,left
520,0.3,2.4749999999999996,left,1,99,right
521,0,4.59,left,1,100,left
522,0,2.4749999999999996,left,1,101,right
523,0,1.7069999999999999,left,1,102,right
524,-0.3,2.181,left,1,103,left
525,0.3,4.0200000000000005,right,1,104,right
526,-0.3,2.4749999999999996,left,1,105,right
527,0,3.507,right,1,106,right
528,0,2.181,right,1,107,left
529,0.3,1.7069999999999999,right,1,108,left
530,-0.3,2.181,right,1,109,left
531,0,4.0200000000000005,left,1,110,left
532,-0.3,4.0200000000000005,left,1,111,left
533,-0.3,3,left,1,112,left
534,0.3,2.181,left,1,113,right
535,0,3,left,1,114,right
536,0.3,3,right,1,115,left
537,-0.3,3.507,left,1,116,left
538,-0.3,2.4749999999999996,right,1,117,left
539,-0.3,4.59,right,1,118,left
540,-0.3,3.507,right,1,119,left
541,0,3.507,left,1,120,left
542,-0.3,4.59,left,1,121,left
543,0.3,3.507,right,1,122,left
544,0,2.4749999999999996,right,1,123,left
545,-0.3,1.7069999999999999,left,1,124,right
546,0.3,2.181,right,1,125,left
547,0,4.59,right,1,126,right
548,0,2.181,right,1,127,left
549,-0.3,2.181,right,1,128,left
550,-0.3,4.59,right,1,129,right
551,0.3,4.59,right,1,130,right
552,0.3,4.0200000000000005,right,1,131,right
553,0.3,3.507,right,1,132,right
554,0,3,right,1,133,right
555,-0.3,2.4749999999999996,left,1,134,right
556,0,1.7069999999999999,left,1,135,right
557,0.3,2.181,left,1,136,right
558,0,4.0200000000000005,right,1,137,right
559,-0.3,1.7069999999999999,right,1,138,left
560,-0.3,3.507,right,1,139,right
561,-0.3,3.507,left,1,140,right
562,-0.3,2.4749999999999996,right,1,141,right
563,0.3,2.4749999999999996,right,1,142,left
564,0.3,1.7069999999999999,right,1,143,left
565,0,2.4749999999999996,right,1,144,right
566,0,2.4749999999999996,left,1,145,right
567,0.3,2.181,right,1,146,left
568,0.3,2.4749999999999996,left,1,147,left
569,0,4.59,left,1,148,left
570,-0.3,4.0200000000000005,left,1,149,left
571,0.3,3,left,1,150,right
572,0,3,left,1,151,left
573,0.3,3,right,1,152,left
574,0,1.7069999999999999,right,1,153,left
575,0,4.0200000000000005,left,1,154,left
576,0,2.181,left,1,155,right
577,-0.3,2.181,left,1,156,right
578,-0.3,1.7069999999999999,left,1,157,right
579,0,3.507,right,1,158,right
580,0.3,4.59,left,1,159,left
581,0,3.507,left,1,160,left
582,0.3,4.0200000000000005,left,1,161,left
583,-0.3,4.59,left,1,162,left
584,-0.3,4.0200000000000005,right,1,163,right
585,-0.3,3,left,1,164,right
586,0.3,3.507,left,1,165,left
587,-0.3,3,right,1,166,left
588,0.3,1.7069999999999999,left,1,167,right
589,0,2.4749999999999996,right,1,168,left
590,0,4.0200000000000005,right,1,169,right
591,0.3,1.7069999999999999,right,1,170,left
592,0.3,3,right,1,171,right
593,0,2.181,right,1,172,left
594,0,4.59,left,1,173,left
595,0,1.7069999999999999,left,1,174,right
596,0.3,3,left,1,175,right
597,0,2.181,left,1,176,right
598,-0.3,3.507,right,1,177,left
599,-0.3,2.181,right,1,178,left
600,-0.3,4.0200000000000005,left,1,179,left
601,0,3,left,1,180,right
602,0.3,4.59,right,1,181,right
603,-0.3,3,left,1,182,left
604,0,4.0200000000000005,left,1,183,left
605,0.3,3.507,right,1,184,right
606,0,2.4749999999999996,left,1,185,right
607,-0.3,1.7069999999999999,right,1,186,right
608,0.3,2.181,right,1,187,left
609,0.3,4.59,left,1,188,left
610,0.3,1.7069999999999999,left,1,189,right
611,-0.3,4.59,right,1,190,right
612,0,3.507,left,1,191,left
613,0,4.59,right,1,192,right
614,0,3.507,right,1,193,right
615,0,3,right,1,194,right
616,-0.3,2.181,left,1,195,right
617,-0.3,4.59,left,1,196,left
618,0.3,4.0200000000000005,right,1,197,right
619,-0.3,2.4749999999999996,left,1,198,right
620,-0.3,3,right,1,199,right
621,0.3,2.4749999999999996,right,1,200,left
622,0.3,3.507,left,1,201,left
623,-0.3,3.507,left,1,202,right
624,0.3,2.4749999999999996,left,1,203,left
625,-0.3,2.4749999999999996,right,1,204,left
626,0.3,2.181,left,1,205,left
627,-0.3,4.0200000000000005,right,1,206,right
628,-0.3,1.7069999999999999,left,1,207,right
629,0.3,4.0200000000000005,left,1,208,left
630,0,1.7069999999999999,right,1,209,left
