TrialNumber,disparity_test,TestDisk_radius,TestPos_LorR,ran,order,key
121,-0.3,5.1,right,1,120,right
122,0.15,3,right,1,121,right
123,0.15,1.47,left,1,122,right
124,-0.15,2.181,left,1,123,right
125,0.3,2.181,right,1,124,right
126,0.15,2.4749999999999996,right,1,125,right
127,-0.3,2.181,right,1,126,right
128,0.3,3.507,left,1,127,left
129,-0.3,4.0200000000000005,right,1,128,right
130,-0.3,4.59,left,1,129,left
131,0.15,2.181,right,1,130,right
132,0.15,3,left,1,131,left
133,0.3,1.47,left,1,132,right
134,-0.15,3,right,1,133,left
135,0.15,4.0200000000000005,right,1,134,right
136,0.3,1.7069999999999999,left,1,135,right
137,0.3,4.0200000000000005,right,1,136,right
138,0.3,2.4749999999999996,right,1,137,left
139,-0.15,3,left,1,138,right
140,0,4.59,right,1,139,right
141,0.3,4.59,right,1,140,right
142,0.15,5.1,right,1,141,right
143,-0.15,4.59,left,1,142,left
144,0,3,left,1,143,right
145,0.3,5.1,right,1,144,right
146,-0.3,1.47,right,1,145,left
147,-0.3,4.59,right,1,146,right
148,0,1.7069999999999999,left,1,147,right
149,0.15,5.1,left,1,148,left
150,0,3.507,left,1,149,left
151,-0.15,3.507,right,1,150,right
152,0,4.0200000000000005,left,1,151,left
153,0.15,1.47,right,1,152,left
154,0.15,4.59,right,1,153,right
155,-0.3,4.0200000000000005,left,1,154,left
156,0,1.47,right,1,155,left
157,0.15,4.0200000000000005,left,1,156,left
158,0.3,3,left,1,157,left
159,0.3,4.59,left,1,158,left
160,0.15,1.7069999999999999,right,1,159,left
161,-0.3,2.4749999999999996,right,1,160,left
162,0.15,4.59,left,1,161,left
163,-0.15,2.181,right,1,162,left
164,-0.15,1.7069999999999999,left,1,163,right
165,0.3,1.47,right,1,164,left
166,-0.3,2.4749999999999996,left,1,165,right
167,0.15,2.4749999999999996,left,1,166,right
168,-0.15,4.0200000000000005,left,1,167,left
169,0.3,2.4749999999999996,left,1,168,right
170,-0.3,1.7069999999999999,right,1,169,left
171,-0.15,4.59,right,1,170,right
172,0.15,3.507,right,1,171,right
173,-0.15,1.7069999999999999,right,1,172,left
174,0.3,3.507,right,1,173,right
175,-0.15,2.4749999999999996,right,1,174,right
176,-0.3,2.181,left,1,175,left
177,0.15,2.181,left,1,176,right
178,0,2.181,left,1,177,right
179,-0.3,3.507,left,1,178,left
180,-0.15,1.47,left,1,179,right
181,0.3,3,right,1,180,right
182,0.15,5.1,right,1,181,right
183,0.3,5.1,left,1,182,left
184,0.3,2.4749999999999996,right,1,183,left
185,0,3.507,right,1,184,right
186,0,1.47,left,1,185,right
187,-0.15,1.7069999999999999,left,1,186,right
188,0,2.181,right,1,187,left
189,0.15,4.0200000000000005,left,1,188,left
190,0,1.7069999999999999,left,1,189,right
191,-0.3,2.4749999999999996,left,1,190,right
192,-0.3,4.59,left,1,191,left
193,-0.15,3,right,1,192,left
194,0.3,2.4749999999999996,left,1,193,right
195,0.15,3.507,left,1,194,left
196,-0.3,4.0200000000000005,right,1,195,right
197,-0.15,5.1,right,1,196,right
198,0.15,2.181,right,1,197,left
199,0.15,1.47,left,1,198,right
200,-0.15,1.7069999999999999,right,1,199,left
201,0.3,2.181,right,1,200,left
202,0.3,4.0200000000000005,left,1,201,left
203,-0.3,3.507,left,1,202,left
204,-0.15,2.4749999999999996,right,1,203,left
205,-0.3,3.507,right,1,204,left
206,-0.3,2.4749999999999996,right,1,205,left
207,-0.3,1.7069999999999999,right,1,206,left
208,-0.15,3.507,right,1,207,left
209,-0.15,1.47,left,1,208,right
210,0.3,1.47,left,1,209,right
211,0.15,2.4749999999999996,right,1,210,left
212,-0.3,4.59,right,1,211,left
213,0.15,3,right,1,212,left
214,0,2.4749999999999996,right,1,213,right
215,0,1.7069999999999999,right,1,214,left
216,-0.3,4.0200000000000005,left,1,215,left
217,-0.3,1.47,left,1,216,right
218,0.3,4.59,left,1,217,left
219,-0.15,4.59,right,1,218,right
220,-0.3,3,right,1,219,right
221,-0.3,5.1,right,1,220,right
222,-0.15,5.1,left,1,221,left
223,-0.3,1.47,right,1,222,right
224,0.15,4.59,left,1,223,left
225,0.3,4.59,right,1,224,right
226,-0.3,2.181,left,1,225,right
227,0.15,2.181,left,1,226,right
228,0.15,1.47,right,1,227,left
229,0,5.1,right,1,228,right
230,0.3,1.7069999999999999,right,1,229,right
231,0.15,1.7069999999999999,right,1,230,left
232,0,2.181,left,1,231,right
233,-0.15,2.181,left,1,232,right
234,0.3,1.7069999999999999,left,1,233,right
235,0.15,1.7069999999999999,left,1,234,right
236,0.3,5.1,right,1,235,right
237,0,4.59,left,1,236,left
238,0,5.1,left,1,237,left
239,-0.15,4.0200000000000005,left,1,238,left
240,0.3,3.507,left,1,239,left
241,0,1.47,right,1,240,left
242,-0.15,4.59,left,1,241,left
243,0,2.4749999999999996,left,1,242,right
244,0.3,4.0200000000000005,right,1,243,right
245,0.3,2.181,left,1,244,right
246,0,3.507,left,1,245,right
247,-0.15,3,left,1,246,right
248,0.3,3.507,right,1,247,right
249,-0.15,3.507,left,1,248,right
250,0,4.0200000000000005,left,1,249,left
251,-0.15,1.47,right,1,250,left
252,-0.3,1.7069999999999999,left,1,251,right
253,0.15,5.1,left,1,252,left
254,0,4.0200000000000005,right,1,253,right
255,0,3,right,1,254,left
256,0,4.59,right,1,255,right
257,0.15,2.4749999999999996,left,1,256,right
258,0,3,left,1,257,right
259,0.15,4.0200000000000005,right,1,258,right
260,-0.15,2.4749999999999996,left,1,259,right
261,0.3,3,left,1,260,left
262,0.3,1.47,right,1,261,left
263,0.15,3,left,1,262,right
264,-0.3,5.1,left,1,263,left
265,-0.15,2.181,right,1,264,left
266,-0.3,2.181,right,1,265,left
267,0.15,4.59,right,1,266,right
268,-0.15,4.0200000000000005,right,1,267,right
269,-0.3,3,left,1,268,right
270,0.15,3.507,right,1,269,right
