TrialNumber,disparity_test,TestDisk_radius,TestPos_LorR,ran,order,key
90,0,2.4749999999999996,left,1.0,89.0,right
91,-0.3,4.59,left,1.0,90.0,left
92,0,3.0,right,1.0,91.0,right
93,0.3,2.4749999999999996,left,1.0,92.0,right
94,0,1.7069999999999999,right,1.0,93.0,left
95,-0.3,4.59,right,1.0,94.0,right
96,0,3.507,right,1.0,95.0,right
97,-0.3,3.0,left,1.0,96.0,right
98,0.3,4.59,right,1.0,97.0,right
99,-0.3,2.4749999999999996,right,1.0,98.0,right
100,0.3,3.0,left,1.0,99.0,right
101,0.3,1.7069999999999999,left,1.0,100.0,right
102,0.3,4.0200000000000005,right,1.0,101.0,right
103,0.3,1.7069999999999999,right,1.0,102.0,left
104,0,2.181,right,1.0,103.0,left
105,0.3,2.181,right,1.0,104.0,left
106,0.3,3.0,right,1.0,105.0,left
107,0,1.7069999999999999,left,1.0,106.0,right
108,0,4.0200000000000005,right,1.0,107.0,right
109,-0.3,1.7069999999999999,left,1.0,108.0,right
110,-0.3,3.507,left,1.0,109.0,left
111,0.3,3.507,right,1.0,110.0,left
112,-0.3,2.181,left,1.0,111.0,right
113,-0.3,1.7069999999999999,right,1.0,112.0,left
114,-0.3,4.0200000000000005,left,1.0,113.0,left
115,0.3,2.4749999999999996,right,1.0,114.0,right
116,0.3,3.507,left,1.0,115.0,left
117,0,4.59,right,1.0,116.0,right
118,0,3.0,left,1.0,117.0,left
119,0,3.507,left,1.0,118.0,right
120,0.3,2.181,left,1.0,119.0,right
121,0,2.181,left,1.0,120.0,right
122,-0.3,3.0,right,1.0,121.0,right
123,0.3,4.59,left,1.0,122.0,right
124,-0.3,2.4749999999999996,left,1.0,123.0,right
125,-0.3,3.507,right,1.0,124.0,right
126,0,2.4749999999999996,right,1.0,125.0,left
127,0.3,2.4749999999999996,right,1.0,126.0,left
128,0,1.7069999999999999,left,1.0,127.0,right
129,0,3.507,left,1.0,128.0,left
130,0.3,1.7069999999999999,right,1.0,129.0,left
131,0,2.181,left,1.0,130.0,right
132,-0.3,1.7069999999999999,left,1.0,131.0,right
133,-0.3,4.59,left,1.0,132.0,left
134,0,2.4749999999999996,left,1.0,133.0,right
135,0,2.4749999999999996,right,1.0,134.0,left
136,0.3,3.507,left,1.0,135.0,left
137,-0.3,1.7069999999999999,right,1.0,136.0,left
138,-0.3,4.59,right,1.0,137.0,right
139,-0.3,2.4749999999999996,right,1.0,138.0,right
140,0,4.59,left,1.0,139.0,left
141,0.3,2.181,left,1.0,140.0,right
142,0.3,3.0,left,1.0,141.0,right
143,0,4.59,right,1.0,142.0,right
144,0,3.0,right,1.0,143.0,left
145,-0.3,3.507,right,1.0,144.0,left
146,-0.3,4.0200000000000005,left,1.0,145.0,left
147,0.3,4.0200000000000005,left,1.0,146.0,left
148,0.3,1.7069999999999999,left,1.0,147.0,left
149,0,4.0200000000000005,right,1.0,148.0,right
150,-0.3,3.507,left,1.0,149.0,left
151,-0.3,3.0,left,1.0,150.0,right
152,0.3,3.0,right,1.0,151.0,right
153,-0.3,2.4749999999999996,left,1.0,152.0,right
154,0.3,4.59,left,1.0,153.0,left
155,-0.3,2.181,right,1.0,154.0,left
156,0.3,4.0200000000000005,right,1.0,155.0,right
157,-0.3,2.181,left,1.0,156.0,right
158,0.3,3.507,right,1.0,157.0,right
159,0.3,2.4749999999999996,left,1.0,158.0,right
160,0,3.0,left,1.0,159.0,left
161,0,3.507,right,1.0,160.0,right
162,-0.3,4.0200000000000005,right,1.0,161.0,right
163,0.3,4.59,right,1.0,162.0,right
164,0,2.181,right,1.0,163.0,left
165,0.3,2.181,right,1.0,164.0,left
166,-0.3,3.0,right,1.0,165.0,left
167,0,1.7069999999999999,right,1.0,166.0,left
168,0,4.0200000000000005,left,1.0,167.0,left
169,-0.3,3.507,right,1.0,168.0,right
170,-0.3,4.59,left,1.0,169.0,left
171,0.3,4.0200000000000005,right,1.0,170.0,right
172,0.3,2.4749999999999996,right,1.0,171.0,left
173,0.3,4.0200000000000005,left,1.0,172.0,left
174,0.3,1.7069999999999999,right,1.0,173.0,left
175,-0.3,4.59,right,1.0,174.0,right
176,0,2.181,right,1.0,175.0,left
177,0.3,2.4749999999999996,left,1.0,176.0,right
178,0,1.7069999999999999,right,1.0,177.0,left
179,-0.3,3.0,right,1.0,178.0,left
180,-0.3,4.0200000000000005,right,1.0,179.0,right
181,0,2.4749999999999996,right,1.0,180.0,left
182,0.3,4.59,left,1.0,181.0,left
183,0,2.4749999999999996,left,1.0,182.0,right
184,-0.3,2.4749999999999996,right,1.0,183.0,left
185,0.3,3.0,left,1.0,184.0,right
186,0,3.507,left,1.0,185.0,left
187,0,3.0,right,1.0,186.0,right
188,0,2.181,left,1.0,187.0,right
189,-0.3,3.0,left,1.0,188.0,right
190,0,1.7069999999999999,left,1.0,189.0,right
191,0.3,1.7069999999999999,left,1.0,190.0,right
192,-0.3,4.0200000000000005,left,1.0,191.0,left
193,-0.3,3.507,left,1.0,192.0,left
194,-0.3,1.7069999999999999,left,1.0,193.0,right
195,0,4.59,right,1.0,194.0,right
196,-0.3,2.181,left,1.0,195.0,right
197,0,4.0200000000000005,left,1.0,196.0,left
198,0,3.0,left,1.0,197.0,right
199,0.3,2.181,right,1.0,198.0,left
200,-0.3,2.181,right,1.0,199.0,right
201,0.3,4.59,right,1.0,200.0,right
202,-0.3,2.4749999999999996,left,1.0,201.0,right
203,0.3,2.181,left,1.0,202.0,right
204,-0.3,1.7069999999999999,right,1.0,203.0,left
205,0.3,3.507,left,1.0,204.0,left
206,0.3,3.507,right,1.0,205.0,right
207,0.3,3.0,right,1.0,206.0,right
208,0,4.0200000000000005,right,1.0,207.0,right
209,0,4.59,left,1.0,208.0,left
210,0,3.507,right,1.0,209.0,right
211,-0.3,2.181,right,1.0,210.0,left
212,0.3,4.0200000000000005,right,1.0,211.0,right
213,0.3,4.59,left,1.0,212.0,left
214,0.3,1.7069999999999999,right,1.0,213.0,left
215,0,4.0200000000000005,left,1.0,214.0,left
216,0,2.181,left,1.0,215.0,right
217,0,4.59,right,1.0,216.0,right
218,0.3,2.181,right,1.0,217.0,left
219,-0.3,4.0200000000000005,left,1.0,218.0,left
220,-0.3,2.181,left,1.0,219.0,right
221,-0.3,3.507,right,1.0,220.0,right
222,-0.3,4.59,right,1.0,221.0,right
223,-0.3,3.0,left,1.0,222.0,right
224,0,4.59,left,1.0,223.0,left
225,0,1.7069999999999999,left,1.0,224.0,right
226,0,3.507,left,1.0,225.0,left
227,-0.3,3.0,right,1.0,226.0,right
228,0.3,1.7069999999999999,left,1.0,227.0,right
229,-0.3,2.4749999999999996,left,1.0,228.0,right
230,-0.3,2.4749999999999996,right,1.0,229.0,right
231,0,3.0,right,1.0,230.0,right
232,0.3,3.507,left,1.0,231.0,left
233,0,4.0200000000000005,right,1.0,232.0,right
234,-0.3,4.59,left,1.0,233.0,left
235,0,3.0,left,1.0,234.0,right
236,0.3,3.0,right,1.0,235.0,left
237,0.3,3.507,right,1.0,236.0,right
238,0.3,2.181,left,1.0,237.0,right
239,0,2.4749999999999996,right,1.0,238.0,left
240,0,1.7069999999999999,right,1.0,239.0,left
241,-0.3,1.7069999999999999,right,1.0,240.0,left
242,0.3,4.0200000000000005,left,1.0,241.0,left
243,0.3,4.59,right,1.0,242.0,right
244,0.3,2.4749999999999996,left,1.0,243.0,left
245,0,2.181,right,1.0,244.0,left
246,0,2.4749999999999996,left,1.0,245.0,right
247,-0.3,4.0200000000000005,right,1.0,246.0,right
248,0.3,2.4749999999999996,right,1.0,247.0,right
249,0,3.507,right,1.0,248.0,right
250,-0.3,1.7069999999999999,left,1.0,249.0,right
251,-0.3,3.507,left,1.0,250.0,left
252,0.3,3.0,left,1.0,251.0,left
253,0,2.4749999999999996,right,1.0,252.0,left
254,-0.3,4.59,left,1.0,253.0,left
255,-0.3,3.507,right,1.0,254.0,right
256,0,4.59,right,1.0,255.0,right
257,0,3.0,left,1.0,256.0,right
258,0,3.507,left,1.0,257.0,right
259,-0.3,1.7069999999999999,right,1.0,258.0,left
260,0.3,3.0,right,1.0,259.0,right
261,0,4.59,left,1.0,260.0,left
262,-0.3,4.0200000000000005,left,1.0,261.0,left
263,-0.3,4.59,right,1.0,262.0,right
264,0.3,1.7069999999999999,left,1.0,263.0,right
265,-0.3,2.181,left,1.0,264.0,right
266,-0.3,2.4749999999999996,left,1.0,265.0,right
267,0.3,4.59,right,1.0,266.0,right
268,0.3,4.0200000000000005,left,1.0,267.0,left
269,0.3,1.7069999999999999,right,1.0,268.0,right
270,0,4.0200000000000005,left,1.0,269.0,left
271,0.3,3.0,left,1.0,270.0,right
272,0,2.181,right,1.0,271.0,left
273,0.3,2.181,left,1.0,272.0,right
274,0,3.0,right,1.0,273.0,left
275,-0.3,3.0,right,1.0,274.0,right
276,0.3,2.4749999999999996,right,1.0,275.0,left
277,0,1.7069999999999999,left,1.0,276.0,right
278,0,4.0200000000000005,right,1.0,277.0,right
279,-0.3,4.0200000000000005,right,1.0,278.0,right
280,0.3,3.507,left,1.0,279.0,right
281,0.3,4.0200000000000005,right,1.0,280.0,right
282,-0.3,2.4749999999999996,right,1.0,281.0,left
283,0.3,4.59,left,1.0,282.0,left
284,-0.3,3.0,left,1.0,283.0,left
285,0.3,3.507,right,1.0,284.0,right
286,0.3,2.181,right,1.0,285.0,left
287,-0.3,1.7069999999999999,left,1.0,286.0,right
288,-0.3,3.507,left,1.0,287.0,left
289,0,1.7069999999999999,right,1.0,288.0,left
290,-0.3,2.181,right,1.0,289.0,left
291,0,3.507,right,1.0,290.0,right
292,0,2.181,left,1.0,291.0,right
293,0,2.4749999999999996,left,1.0,292.0,right
294,0.3,2.4749999999999996,left,1.0,293.0,right
295,0,2.4749999999999996,left,1.0,294.0,right
296,0.3,4.0200000000000005,right,1.0,295.0,right
297,-0.3,2.181,right,1.0,296.0,left
298,-0.3,3.507,right,1.0,297.0,right
299,0.3,1.7069999999999999,left,1.0,298.0,right
300,0,3.0,right,1.0,299.0,left
301,-0.3,3.507,left,1.0,300.0,left
302,-0.3,4.0200000000000005,right,1.0,301.0,right
303,0.3,4.59,right,1.0,302.0,right
304,-0.3,3.0,left,1.0,303.0,right
305,0.3,2.4749999999999996,right,1.0,304.0,left
306,0.3,2.181,right,1.0,305.0,left
307,0.3,3.507,left,1.0,306.0,right
308,0,4.59,right,1.0,307.0,right
309,0,2.181,right,1.0,308.0,left
310,-0.3,2.4749999999999996,right,1.0,309.0,right
311,0.3,3.0,left,1.0,310.0,right
312,0.3,2.181,left,1.0,311.0,right
313,0,2.4749999999999996,right,1.0,312.0,left
314,0,4.0200000000000005,left,1.0,313.0,left
315,-0.3,4.59,right,1.0,314.0,right
316,-0.3,2.4749999999999996,left,1.0,315.0,right
317,0.3,3.507,right,1.0,316.0,right
318,0,1.7069999999999999,right,1.0,317.0,left
319,-0.3,4.0200000000000005,left,1.0,318.0,left
320,0.3,3.0,right,1.0,319.0,right
321,-0.3,1.7069999999999999,left,1.0,320.0,right
322,-0.3,2.181,left,1.0,321.0,right
323,0,1.7069999999999999,left,1.0,322.0,right
324,0.3,1.7069999999999999,right,1.0,323.0,left
325,-0.3,4.59,left,1.0,324.0,left
326,0,3.507,left,1.0,325.0,left
327,0.3,4.59,left,1.0,326.0,left
328,0,3.507,right,1.0,327.0,left
329,0,4.0200000000000005,right,1.0,328.0,right
330,0,3.0,left,1.0,329.0,left
331,-0.3,3.0,right,1.0,330.0,left
332,0,4.59,left,1.0,331.0,left
333,0.3,4.0200000000000005,left,1.0,332.0,left
334,-0.3,1.7069999999999999,right,1.0,333.0,left
335,0,2.181,left,1.0,334.0,right
336,0.3,2.4749999999999996,left,1.0,335.0,right
337,-0.3,3.0,left,1.0,336.0,right
338,-0.3,1.7069999999999999,right,1.0,337.0,left
339,0,4.0200000000000005,left,1.0,338.0,left
340,-0.3,2.4749999999999996,right,1.0,339.0,left
341,0,1.7069999999999999,right,1.0,340.0,left
342,0.3,4.0200000000000005,right,1.0,341.0,right
343,-0.3,2.181,right,1.0,342.0,left
344,0.3,2.4749999999999996,left,1.0,343.0,right
345,0,1.7069999999999999,left,1.0,344.0,right
346,0.3,2.4749999999999996,right,1.0,345.0,left
347,0,2.181,right,1.0,346.0,left
348,-0.3,3.507,right,1.0,347.0,right
349,-0.3,2.181,left,1.0,348.0,right
350,0.3,3.0,right,1.0,349.0,left
351,0.3,3.507,left,1.0,350.0,left
352,-0.3,4.0200000000000005,left,1.0,351.0,left
353,0.3,4.59,right,1.0,352.0,right
354,0.3,1.7069999999999999,right,1.0,353.0,left
355,0,3.507,right,1.0,354.0,right
356,0,2.181,left,1.0,355.0,right
357,-0.3,4.59,left,1.0,356.0,left
358,0.3,2.181,left,1.0,357.0,right
359,0,3.0,left,1.0,358.0,left
360,0.3,3.507,right,1.0,359.0,right
361,0,2.4749999999999996,left,1.0,360.0,right
362,0,3.0,right,1.0,361.0,right
363,0,4.59,left,1.0,362.0,left
364,-0.3,1.7069999999999999,left,1.0,363.0,right
365,0.3,4.59,left,1.0,364.0,left
366,0,2.4749999999999996,right,1.0,365.0,left
367,0.3,2.181,right,1.0,366.0,left
368,0,4.0200000000000005,right,1.0,367.0,right
369,0,4.59,right,1.0,368.0,right
370,-0.3,4.59,right,1.0,369.0,right
371,-0.3,2.4749999999999996,left,1.0,370.0,right
372,0.3,4.0200000000000005,left,1.0,371.0,left
373,-0.3,4.0200000000000005,right,1.0,372.0,right
374,-0.3,3.507,left,1.0,373.0,right
375,0,3.507,left,1.0,374.0,left
376,-0.3,3.0,right,1.0,375.0,right
377,0.3,1.7069999999999999,left,1.0,376.0,right
378,0.3,3.0,left,1.0,377.0,right
379,0.3,2.181,right,1.0,378.0,left
380,-0.3,4.59,left,1.0,379.0,left
381,0,2.181,right,1.0,380.0,left
382,0.3,2.4749999999999996,left,1.0,381.0,left
383,0,3.507,right,1.0,382.0,right
384,-0.3,1.7069999999999999,left,1.0,383.0,left
385,-0.3,4.0200000000000005,right,1.0,384.0,right
386,0.3,4.0200000000000005,right,1.0,385.0,right
387,0.3,2.4749999999999996,right,1.0,386.0,left
388,0,4.0200000000000005,left,1.0,387.0,left
389,0,1.7069999999999999,right,1.0,388.0,left
390,0.3,4.59,right,1.0,389.0,right
391,-0.3,1.7069999999999999,right,1.0,390.0,left
392,0.3,2.181,left,1.0,391.0,right
393,0.3,4.59,left,1.0,392.0,left
394,-0.3,3.0,left,1.0,393.0,left
395,0,3.0,right,1.0,394.0,right
396,-0.3,4.59,right,1.0,395.0,right
397,0,4.59,left,1.0,396.0,left
398,-0.3,2.181,left,1.0,397.0,right
399,0.3,1.7069999999999999,right,1.0,398.0,right
400,-0.3,2.4749999999999996,left,1.0,399.0,right
401,0,3.507,left,1.0,400.0,left
402,-0.3,4.0200000000000005,left,1.0,401.0,left
403,-0.3,2.4749999999999996,right,1.0,402.0,right
404,0.3,3.507,right,1.0,403.0,right
405,0,1.7069999999999999,left,1.0,404.0,right
406,0.3,3.0,left,1.0,405.0,right
407,-0.3,3.0,right,1.0,406.0,right
408,0,2.181,left,1.0,407.0,right
409,-0.3,3.507,left,1.0,408.0,left
410,0,4.59,right,1.0,409.0,right
411,-0.3,2.181,right,1.0,410.0,left
412,0,3.0,left,1.0,411.0,right
413,0,4.0200000000000005,right,1.0,412.0,right
414,0.3,3.0,right,1.0,413.0,left
415,-0.3,3.507,right,1.0,414.0,right
416,0.3,3.507,left,1.0,415.0,left
417,0.3,4.0200000000000005,left,1.0,416.0,left
418,0,2.4749999999999996,right,1.0,417.0,right
419,0,2.4749999999999996,left,1.0,418.0,right
420,0.3,1.7069999999999999,left,1.0,419.0,right
