TrialNumber,disparity_test,TestDisk_radius,TestPos_LorR,ran,order,key
87,-0.3,3.0,left,1.0,86.0,right
88,0,4.0200000000000005,left,1.0,87.0,left
89,0,4.0200000000000005,right,1.0,88.0,left
90,0.3,2.181,right,1.0,89.0,left
91,0.3,1.47,right,1.0,90.0,left
92,-0.3,5.1,right,1.0,91.0,left
93,0.3,4.0200000000000005,right,1.0,92.0,right
94,0,1.47,left,1.0,93.0,right
95,-0.3,1.7069999999999999,right,1.0,94.0,left
96,0.3,1.47,left,1.0,95.0,left
97,0.3,2.4749999999999996,left,1.0,96.0,right
98,0,2.4749999999999996,right,1.0,97.0,left
99,-0.3,4.0200000000000005,right,1.0,98.0,left
100,-0.3,2.4749999999999996,left,1.0,99.0,right
101,0,3.0,right,1.0,100.0,right
102,0,4.59,right,1.0,101.0,right
103,0,2.4749999999999996,left,1.0,102.0,right
104,-0.3,2.181,right,1.0,103.0,right
105,0,1.7069999999999999,right,1.0,104.0,left
106,0,3.0,left,1.0,105.0,left
107,-0.3,2.4749999999999996,right,1.0,106.0,right
108,0.3,3.507,right,1.0,107.0,left
109,-0.3,1.47,right,1.0,108.0,right
110,-0.3,5.1,left,1.0,109.0,right
111,0.3,5.1,right,1.0,110.0,right
112,0.3,4.0200000000000005,left,1.0,111.0,left
113,-0.3,1.47,left,1.0,112.0,right
114,0,4.59,left,1.0,113.0,left
115,0.3,1.7069999999999999,right,1.0,114.0,left
116,0.3,2.4749999999999996,right,1.0,115.0,left
117,0.3,4.59,left,1.0,116.0,left
118,-0.3,5.1,right,1.0,117.0,right
119,-0.3,3.507,right,1.0,118.0,left
120,0,5.1,right,1.0,119.0,right
121,0.3,4.59,right,1.0,120.0,right
122,0,2.181,right,1.0,121.0,left
123,0,1.47,right,1.0,122.0,right
124,-0.3,3.507,left,1.0,123.0,right
125,-0.3,1.7069999999999999,left,1.0,124.0,left
126,0.3,5.1,left,1.0,125.0,left
127,-0.3,3.0,right,1.0,126.0,left
128,-0.3,4.59,right,1.0,127.0,left
129,0,1.7069999999999999,right,1.0,128.0,left
130,-0.3,4.0200000000000005,left,1.0,129.0,left
131,0,5.1,left,1.0,130.0,left
132,0.3,3.0,left,1.0,131.0,left
133,0.3,4.0200000000000005,right,1.0,132.0,right
134,0.3,1.47,right,1.0,133.0,left
135,0.3,2.4749999999999996,left,1.0,134.0,left
136,0,1.7069999999999999,left,1.0,135.0,right
137,0.3,3.507,right,1.0,136.0,left
138,-0.3,1.7069999999999999,right,1.0,137.0,right
139,0.3,2.181,left,1.0,138.0,right
140,-0.3,4.59,left,1.0,139.0,left
141,0.3,1.47,left,1.0,140.0,left
142,0,3.0,left,1.0,141.0,right
143,0.3,3.507,left,1.0,142.0,left
144,-0.3,2.181,left,1.0,143.0,left
145,0,4.0200000000000005,left,1.0,144.0,left
146,0.3,2.181,right,1.0,145.0,left
147,0,3.507,right,1.0,146.0,left
148,0.3,3.0,right,1.0,147.0,right
149,-0.3,2.4749999999999996,left,1.0,148.0,right
150,0,2.181,left,1.0,149.0,left
151,0.3,1.7069999999999999,left,1.0,150.0,right
152,0,2.4749999999999996,right,1.0,151.0,left
153,0,4.0200000000000005,right,1.0,152.0,right
154,0,1.47,left,1.0,153.0,right
155,-0.3,2.4749999999999996,right,1.0,154.0,right
156,0,2.4749999999999996,left,1.0,155.0,left
157,0,4.59,right,1.0,156.0,right
158,-0.3,2.181,right,1.0,157.0,left
159,0,3.0,right,1.0,158.0,left
160,0,3.507,left,1.0,159.0,left
161,-0.3,3.0,left,1.0,160.0,left
162,-0.3,4.0200000000000005,right,1.0,161.0,left
163,-0.3,3.0,right,1.0,162.0,left
164,-0.3,2.4749999999999996,left,1.0,163.0,right
165,0.3,2.4749999999999996,right,1.0,164.0,left
166,0,3.0,left,1.0,165.0,left
167,0.3,4.59,right,1.0,166.0,right
168,-0.3,4.0200000000000005,left,1.0,167.0,left
169,0,3.507,right,1.0,168.0,left
170,-0.3,2.181,right,1.0,169.0,left
171,-0.3,5.1,left,1.0,170.0,left
172,0,5.1,left,1.0,171.0,left
173,-0.3,3.507,left,1.0,172.0,left
174,-0.3,5.1,right,1.0,173.0,left
175,0,4.59,left,1.0,174.0,left
176,-0.3,2.4749999999999996,right,1.0,175.0,left
177,0.3,1.47,left,1.0,176.0,left
178,-0.3,1.47,right,1.0,177.0,left
179,0.3,1.7069999999999999,left,1.0,178.0,left
180,0.3,3.507,right,1.0,179.0,right
181,0.3,3.507,left,1.0,180.0,left
182,0,3.0,right,1.0,181.0,left
183,-0.3,4.59,right,1.0,182.0,left
184,0.3,2.181,left,1.0,183.0,left
185,0,5.1,right,1.0,184.0,right
186,0,4.0200000000000005,left,1.0,185.0,left
187,0,3.507,left,1.0,186.0,left
188,-0.3,1.7069999999999999,left,1.0,187.0,left
189,0,2.181,left,1.0,188.0,right
190,-0.3,3.0,left,1.0,189.0,right
191,0,1.7069999999999999,left,1.0,190.0,left
192,-0.3,1.7069999999999999,right,1.0,191.0,right
193,0.3,4.0200000000000005,left,1.0,192.0,left
194,0.3,4.59,left,1.0,193.0,left
195,0.3,2.4749999999999996,left,1.0,194.0,left
196,0.3,4.0200000000000005,right,1.0,195.0,right
197,0.3,5.1,left,1.0,196.0,left
198,0,2.4749999999999996,left,1.0,197.0,left
199,0.3,3.0,right,1.0,198.0,left
200,0.3,1.47,right,1.0,199.0,left
201,0,4.0200000000000005,right,1.0,200.0,left
202,-0.3,3.507,right,1.0,201.0,left
203,0,4.59,right,1.0,202.0,right
204,0.3,1.7069999999999999,right,1.0,203.0,left
205,0,1.7069999999999999,right,1.0,204.0,right
206,-0.3,2.181,left,1.0,205.0,left
207,0,1.47,right,1.0,206.0,left
208,-0.3,1.47,left,1.0,207.0,right
209,0.3,2.181,right,1.0,208.0,left
210,-0.3,4.59,left,1.0,209.0,left
211,0.3,5.1,right,1.0,210.0,right
212,0,2.181,right,1.0,211.0,right
213,0,2.4749999999999996,right,1.0,212.0,right
214,0.3,3.0,left,1.0,213.0,left
215,0,1.47,left,1.0,214.0,left
216,-0.3,4.0200000000000005,right,1.0,215.0,left
217,0.3,1.47,right,1.0,216.0,left
218,0,4.59,left,1.0,217.0,left
219,0,2.4749999999999996,left,1.0,218.0,left
220,0,5.1,left,1.0,219.0,left
221,0,3.0,left,1.0,220.0,left
222,0,1.7069999999999999,right,1.0,221.0,left
223,-0.3,2.4749999999999996,left,1.0,222.0,left
224,0.3,4.59,left,1.0,223.0,left
225,-0.3,5.1,right,1.0,224.0,left
226,0.3,1.7069999999999999,left,1.0,225.0,left
227,0.3,1.7069999999999999,right,1.0,226.0,left
228,0,3.507,left,1.0,227.0,left
229,-0.3,1.7069999999999999,left,1.0,228.0,right
230,0,1.47,left,1.0,229.0,left
231,-0.3,2.181,right,1.0,230.0,left
232,0.3,4.59,right,1.0,231.0,right
233,-0.3,4.59,right,1.0,232.0,right
234,0,5.1,right,1.0,233.0,right
235,0,4.0200000000000005,left,1.0,234.0,left
236,-0.3,5.1,left,1.0,235.0,left
237,0.3,2.4749999999999996,right,1.0,236.0,right
238,0,3.507,right,1.0,237.0,left
239,0.3,1.47,left,1.0,238.0,right
240,0,3.0,right,1.0,239.0,left
241,0.3,3.0,right,1.0,240.0,left
242,-0.3,3.507,right,1.0,241.0,left
243,0,4.0200000000000005,right,1.0,242.0,right
244,-0.3,4.59,left,1.0,243.0,left
245,-0.3,1.47,left,1.0,244.0,right
246,0,1.7069999999999999,left,1.0,245.0,right
247,-0.3,2.4749999999999996,right,1.0,246.0,left
248,-0.3,1.47,right,1.0,247.0,left
249,0.3,2.4749999999999996,left,1.0,248.0,left
250,0.3,3.507,right,1.0,249.0,right
251,0.3,2.181,right,1.0,250.0,left
252,-0.3,3.0,left,1.0,251.0,left
253,0.3,3.507,left,1.0,252.0,left
254,0.3,4.0200000000000005,right,1.0,253.0,right
255,-0.3,3.507,left,1.0,254.0,right
256,0,1.47,right,1.0,255.0,right
257,-0.3,3.0,right,1.0,256.0,right
258,-0.3,4.0200000000000005,left,1.0,257.0,left
259,0.3,5.1,right,1.0,258.0,right
260,0.3,5.1,left,1.0,259.0,left
261,-0.3,4.0200000000000005,right,1.0,260.0,right
262,-0.3,2.181,left,1.0,261.0,left
263,-0.3,1.7069999999999999,right,1.0,262.0,left
264,0,2.181,left,1.0,263.0,left
265,0,2.181,right,1.0,264.0,left
266,0,4.59,right,1.0,265.0,right
267,0,2.4749999999999996,right,1.0,266.0,left
268,0.3,4.0200000000000005,left,1.0,267.0,left
269,0.3,3.0,left,1.0,268.0,left
270,0.3,2.181,left,1.0,269.0,left
