TrialNumber,disparity_test,TestDisk_radius,TestPos_LorR,ran,order,key
166,0,5.1,left,1.0,165.0,left
167,-0.15,2.4749999999999996,left,1.0,166.0,left
168,0.3,3.0,right,1.0,167.0,left
169,0,3.507,left,1.0,168.0,left
170,0.3,4.59,left,1.0,169.0,left
171,0,4.0200000000000005,left,1.0,170.0,left
172,0.3,2.181,right,1.0,171.0,left
173,-0.15,4.59,right,1.0,172.0,right
174,0,4.0200000000000005,right,1.0,173.0,right
175,0,3.0,left,1.0,174.0,right
176,0.3,3.507,left,1.0,175.0,left
177,-0.15,4.0200000000000005,left,1.0,176.0,left
178,-0.15,2.181,left,1.0,177.0,right
179,0.15,4.0200000000000005,right,1.0,178.0,left
180,0.3,1.7069999999999999,left,1.0,179.0,right
181,-0.15,3.507,right,1.0,180.0,right
182,0.3,4.0200000000000005,right,1.0,181.0,right
183,-0.3,4.0200000000000005,left,1.0,182.0,right
184,-0.15,1.47,right,1.0,183.0,left
185,-0.15,3.0,left,1.0,184.0,left
186,0,3.0,right,1.0,185.0,left
187,-0.15,2.4749999999999996,right,1.0,186.0,left
188,0.15,3.507,right,1.0,187.0,left
189,0.3,3.507,right,1.0,188.0,right
190,0.3,4.0200000000000005,left,1.0,189.0,left
191,-0.15,4.59,right,1.0,190.0,right
192,-0.15,1.7069999999999999,left,1.0,191.0,right
193,0,2.4749999999999996,right,1.0,192.0,left
194,0.15,2.4749999999999996,right,1.0,193.0,right
195,0.3,1.47,left,1.0,194.0,right
196,0,4.59,left,1.0,195.0,left
197,-0.15,4.0200000000000005,left,1.0,196.0,left
198,0,5.1,right,1.0,197.0,right
199,0.3,3.0,right,1.0,198.0,right
200,0,2.181,right,1.0,199.0,right
201,0,1.47,right,1.0,200.0,left
202,-0.15,3.507,left,1.0,201.0,left
203,-0.3,3.0,right,1.0,202.0,left
204,0.3,4.59,right,1.0,203.0,right
205,0,1.7069999999999999,left,1.0,204.0,right
206,0.15,5.1,left,1.0,205.0,left
207,0.3,1.47,right,1.0,206.0,left
208,0.15,4.0200000000000005,left,1.0,207.0,left
209,-0.15,2.181,right,1.0,208.0,left
210,0,2.181,left,1.0,209.0,right
211,-0.15,5.1,right,1.0,210.0,right
212,-0.3,3.0,left,1.0,211.0,right
213,-0.15,4.59,left,1.0,212.0,left
214,0.15,1.47,left,1.0,213.0,right
215,0.15,5.1,right,1.0,214.0,right
216,0.3,5.1,left,1.0,215.0,left
217,0.3,3.0,left,1.0,216.0,left
218,0.15,4.59,right,1.0,217.0,right
219,0.15,3.0,right,1.0,218.0,right
220,0.3,2.181,left,1.0,219.0,right
221,0,5.1,left,1.0,220.0,left
222,-0.15,4.0200000000000005,right,1.0,221.0,right
223,-0.3,1.47,right,1.0,222.0,left
224,0.3,1.7069999999999999,left,1.0,223.0,right
225,-0.15,2.181,left,1.0,224.0,right
226,0.15,3.0,left,1.0,225.0,right
227,-0.15,2.4749999999999996,left,1.0,226.0,right
228,-0.15,5.1,left,1.0,227.0,left
229,0.3,1.7069999999999999,right,1.0,228.0,left
230,-0.3,3.507,left,1.0,229.0,left
231,-0.3,2.181,right,1.0,230.0,left
232,0.15,4.59,left,1.0,231.0,left
233,0,4.59,right,1.0,232.0,right
234,0,4.0200000000000005,right,1.0,233.0,right
235,0.3,3.507,left,1.0,234.0,right
236,0,1.7069999999999999,right,1.0,235.0,left
237,-0.15,1.47,left,1.0,236.0,right
238,0.3,5.1,right,1.0,237.0,right
239,0,3.507,right,1.0,238.0,right
240,-0.3,2.4749999999999996,right,1.0,239.0,right
241,0.15,2.181,left,1.0,240.0,right
242,0,2.4749999999999996,left,1.0,241.0,left
243,0,1.47,left,1.0,242.0,right
244,-0.3,5.1,right,1.0,243.0,right
245,-0.3,4.59,right,1.0,244.0,right
246,-0.3,1.47,left,1.0,245.0,right
247,-0.3,1.7069999999999999,right,1.0,246.0,right
248,-0.3,4.59,left,1.0,247.0,left
249,0.15,1.7069999999999999,right,1.0,248.0,left
250,0.15,2.181,right,1.0,249.0,left
251,0.15,2.4749999999999996,left,1.0,250.0,left
252,-0.3,1.7069999999999999,left,1.0,251.0,right
253,0,3.507,left,1.0,252.0,left
254,0.3,2.4749999999999996,left,1.0,253.0,right
255,0.15,1.47,right,1.0,254.0,left
256,0,3.0,left,1.0,255.0,left
257,-0.3,2.181,left,1.0,256.0,right
258,-0.3,5.1,left,1.0,257.0,left
259,-0.15,3.0,right,1.0,258.0,left
260,0.15,3.507,left,1.0,259.0,left
261,0.15,4.0200000000000005,right,1.0,260.0,right
262,0.3,2.4749999999999996,right,1.0,261.0,left
263,0.3,4.59,left,1.0,262.0,left
264,-0.3,2.4749999999999996,left,1.0,263.0,left
265,0,4.0200000000000005,left,1.0,264.0,left
266,0.15,1.7069999999999999,left,1.0,265.0,left
267,0.3,2.181,right,1.0,266.0,left
268,-0.3,3.507,right,1.0,267.0,right
269,-0.3,4.0200000000000005,right,1.0,268.0,right
270,-0.15,1.7069999999999999,right,1.0,269.0,right
271,0.15,1.47,right,1.0,270.0,left
272,0.15,3.507,right,1.0,271.0,right
273,-0.15,2.4749999999999996,left,1.0,272.0,right
274,0.3,5.1,right,1.0,273.0,right
275,0,1.47,right,1.0,274.0,left
276,-0.3,5.1,right,1.0,275.0,right
277,-0.15,3.507,left,1.0,276.0,left
278,0.15,4.59,left,1.0,277.0,left
279,0.15,3.0,right,1.0,278.0,right
280,0,2.181,left,1.0,279.0,right
281,0,5.1,right,1.0,280.0,right
282,-0.3,5.1,left,1.0,281.0,left
283,-0.3,4.59,left,1.0,282.0,left
284,-0.15,5.1,left,1.0,283.0,left
285,0.3,1.47,left,1.0,284.0,right
286,-0.15,5.1,right,1.0,285.0,right
287,0,3.507,left,1.0,286.0,left
288,0.15,2.181,left,1.0,287.0,right
289,0.15,2.4749999999999996,left,1.0,288.0,right
290,0.15,4.0200000000000005,right,1.0,289.0,right
291,0.15,2.4749999999999996,right,1.0,290.0,left
292,0.15,1.7069999999999999,left,1.0,291.0,left
293,-0.15,3.507,right,1.0,292.0,left
294,-0.3,1.47,right,1.0,293.0,right
295,-0.15,1.47,left,1.0,294.0,right
296,0,2.181,right,1.0,295.0,right
297,-0.15,2.4749999999999996,right,1.0,296.0,left
298,-0.3,4.59,right,1.0,297.0,right
299,0.15,1.7069999999999999,right,1.0,298.0,left
300,0,2.4749999999999996,left,1.0,299.0,right
301,0.3,4.59,right,1.0,300.0,right
302,-0.15,2.181,left,1.0,301.0,right
303,-0.15,4.0200000000000005,right,1.0,302.0,right
304,-0.3,2.4749999999999996,left,1.0,303.0,left
305,0.15,5.1,left,1.0,304.0,left
306,0.3,1.7069999999999999,right,1.0,305.0,left
307,-0.3,1.7069999999999999,right,1.0,306.0,left
308,0,4.59,left,1.0,307.0,left
309,0.3,2.4749999999999996,left,1.0,308.0,left
310,0.3,2.181,left,1.0,309.0,right
311,-0.15,2.181,right,1.0,310.0,left
312,0.3,4.59,left,1.0,311.0,left
313,-0.15,4.0200000000000005,left,1.0,312.0,left
314,0.3,5.1,left,1.0,313.0,left
315,-0.15,1.7069999999999999,left,1.0,314.0,right
316,-0.3,1.47,left,1.0,315.0,right
317,0.15,1.47,left,1.0,316.0,right
318,0,5.1,left,1.0,317.0,left
319,0.3,1.47,right,1.0,318.0,left
320,0,3.0,left,1.0,319.0,left
321,-0.3,3.507,left,1.0,320.0,left
322,0,1.7069999999999999,right,1.0,321.0,left
323,0.15,5.1,right,1.0,322.0,right
324,-0.3,3.507,right,1.0,323.0,left
325,-0.3,4.0200000000000005,right,1.0,324.0,right
326,0,2.4749999999999996,right,1.0,325.0,left
327,-0.15,1.7069999999999999,right,1.0,326.0,left
328,0,4.0200000000000005,right,1.0,327.0,right
329,-0.15,1.47,right,1.0,328.0,left
330,0,1.7069999999999999,left,1.0,329.0,right
331,0,1.47,left,1.0,330.0,right
332,-0.3,3.0,left,1.0,331.0,left
333,-0.15,3.0,left,1.0,332.0,left
334,0.3,3.507,left,1.0,333.0,left
335,0.15,3.0,left,1.0,334.0,left
336,-0.15,4.59,right,1.0,335.0,right
337,0.15,4.0200000000000005,left,1.0,336.0,left
338,0.15,4.59,right,1.0,337.0,right
339,0.3,3.0,right,1.0,338.0,left
340,0,3.0,right,1.0,339.0,left
341,-0.3,2.181,left,1.0,340.0,right
342,0.3,4.0200000000000005,right,1.0,341.0,right
343,0.3,1.7069999999999999,left,1.0,342.0,right
344,0.15,2.181,right,1.0,343.0,left
345,0.3,2.4749999999999996,right,1.0,344.0,left
346,-0.3,3.0,right,1.0,345.0,left
347,0.3,3.0,left,1.0,346.0,left
348,-0.3,1.7069999999999999,left,1.0,347.0,right
349,0,3.507,right,1.0,348.0,right
350,0.3,4.0200000000000005,left,1.0,349.0,left
351,-0.3,2.4749999999999996,right,1.0,350.0,left
352,0,4.59,right,1.0,351.0,left
353,-0.3,2.181,right,1.0,352.0,left
354,0.3,2.181,right,1.0,353.0,left
355,0.15,3.507,left,1.0,354.0,left
356,0,4.0200000000000005,left,1.0,355.0,left
357,0.3,3.507,right,1.0,356.0,right
358,-0.15,4.59,left,1.0,357.0,left
359,-0.15,3.0,right,1.0,358.0,left
360,-0.3,4.0200000000000005,left,1.0,359.0,left
361,-0.15,3.507,left,1.0,360.0,left
362,0,2.4749999999999996,left,1.0,361.0,right
363,-0.15,1.7069999999999999,left,1.0,362.0,left
364,-0.15,3.0,right,1.0,363.0,left
365,0.3,4.59,left,1.0,364.0,left
366,0,1.47,right,1.0,365.0,left
367,0,1.47,left,1.0,366.0,right
368,0,3.0,left,1.0,367.0,left
369,-0.3,3.507,left,1.0,368.0,left
370,-0.3,5.1,right,1.0,369.0,right
371,0,2.4749999999999996,right,1.0,370.0,left
372,0.3,4.0200000000000005,right,1.0,371.0,right
373,-0.3,2.181,right,1.0,372.0,left
374,0.15,3.0,right,1.0,373.0,right
375,-0.3,4.59,left,1.0,374.0,left
376,-0.3,2.4749999999999996,left,1.0,375.0,right
377,0.15,3.507,right,1.0,376.0,right
378,0.15,4.59,right,1.0,377.0,right
379,0.3,4.0200000000000005,left,1.0,378.0,left
380,0.3,5.1,right,1.0,379.0,right
381,-0.3,4.0200000000000005,left,1.0,380.0,left
382,-0.3,2.181,left,1.0,381.0,right
383,-0.15,2.4749999999999996,right,1.0,382.0,left
384,-0.3,3.507,right,1.0,383.0,right
385,0.15,2.4749999999999996,left,1.0,384.0,right
386,0,3.507,right,1.0,385.0,right
387,-0.15,4.0200000000000005,right,1.0,386.0,right
388,-0.15,3.0,left,1.0,387.0,right
389,0,3.0,right,1.0,388.0,right
390,-0.3,1.47,left,1.0,389.0,left
391,-0.15,4.59,left,1.0,390.0,left
392,0,1.7069999999999999,left,1.0,391.0,right
393,0.15,2.181,right,1.0,392.0,left
394,0.3,3.0,left,1.0,393.0,left
395,0.15,2.4749999999999996,right,1.0,394.0,left
396,-0.3,4.0200000000000005,right,1.0,395.0,right
397,0.15,4.59,left,1.0,396.0,left
398,-0.15,3.507,right,1.0,397.0,left
399,-0.15,4.59,right,1.0,398.0,right
400,0.15,3.0,left,1.0,399.0,right
401,0,4.0200000000000005,right,1.0,400.0,right
402,0.3,1.7069999999999999,left,1.0,401.0,right
403,0.3,2.181,left,1.0,402.0,right
404,0.15,2.181,left,1.0,403.0,right
405,0.15,4.0200000000000005,right,1.0,404.0,right
406,0.15,1.47,right,1.0,405.0,left
407,0.15,4.0200000000000005,left,1.0,406.0,left
408,0,2.181,left,1.0,407.0,right
409,0,3.507,left,1.0,408.0,left
410,0,1.7069999999999999,right,1.0,409.0,left
411,0,2.181,right,1.0,410.0,left
412,-0.15,2.4749999999999996,left,1.0,411.0,right
413,0.3,4.59,right,1.0,412.0,right
414,0.15,1.47,left,1.0,413.0,right
415,-0.15,5.1,left,1.0,414.0,left
416,0.3,3.507,right,1.0,415.0,right
417,0,4.59,right,1.0,416.0,right
418,0.3,1.7069999999999999,right,1.0,417.0,left
419,0.3,2.4749999999999996,left,1.0,418.0,right
420,0,4.0200000000000005,left,1.0,419.0,left
421,-0.3,3.0,left,1.0,420.0,left
422,0.15,5.1,right,1.0,421.0,right
423,-0.3,2.4749999999999996,right,1.0,422.0,left
424,-0.15,1.7069999999999999,right,1.0,423.0,left
425,0.3,5.1,left,1.0,424.0,left
426,0.15,5.1,left,1.0,425.0,left
427,-0.15,4.0200000000000005,left,1.0,426.0,left
428,-0.3,3.0,right,1.0,427.0,left
429,0.3,1.47,left,1.0,428.0,right
430,-0.15,2.181,left,1.0,429.0,left
431,0.15,1.7069999999999999,right,1.0,430.0,left
432,-0.3,5.1,left,1.0,431.0,left
433,0.15,3.507,left,1.0,432.0,left
434,0,4.59,left,1.0,433.0,left
435,0.3,1.47,right,1.0,434.0,left
436,0.3,2.4749999999999996,right,1.0,435.0,left
437,0.15,1.7069999999999999,left,1.0,436.0,right
438,0,5.1,left,1.0,437.0,left
439,0.3,3.507,left,1.0,438.0,left
440,-0.3,1.7069999999999999,right,1.0,439.0,right
441,-0.15,5.1,right,1.0,440.0,right
442,-0.3,1.47,right,1.0,441.0,right
443,-0.15,2.181,right,1.0,442.0,right
444,0,5.1,right,1.0,443.0,right
445,-0.3,1.7069999999999999,left,1.0,444.0,right
446,-0.15,1.47,left,1.0,445.0,right
447,-0.3,4.59,right,1.0,446.0,right
448,0.3,2.181,right,1.0,447.0,right
449,-0.15,1.47,right,1.0,448.0,right
450,0.3,3.0,right,1.0,449.0,left
